number_of__talk__download_languages,comment_count,number_of__subtitled_videos,number_of__talk__more_resources,work_tag,number_of__talk__recommendations,growth_tag,personal_tag,success_tag,author_occupation,leadership_tag,psychology_tag,business_tag,brain_tag,psychologist_occupation,happiness_tag,number_of__talks__take_actions,age_months,ted salon talk  partner _video,duration,self_tag,ted institute talk_video,communication_tag,subjectivity,ted stage talk_video,ted  original_video,engineer_occupation,researcher_occupation,artist_occupation,teaching_tag,writer_occupation,technology_tag,best web_video,tedx talk_video,body_tag,philosopher_occupation,comedian_occupation,original content_video,comedy_tag,entrepreneur_tag
21,25.0,21,0,0,3,1,1,0,0,0,0,0,0,0,0,2,37,0,648,0,0,0,0.3963928016428016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,297,0,0,0,0.5025580480125935,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,157.0,29,2,0,0,0,0,0,0,0,1,0,0,0,0,0,127,0,531,0,0,0,0.4122808009600462,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,14.0,15,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,715,0,0,0,0.4370350577648714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,107.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,386,0,0,0,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,53.0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,569,0,1,1,0.40865102639296175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,112.0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0,403,0,0,0,0.519307674526121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,97.0,36,1,0,4,0,0,0,0,0,0,0,0,0,0,2,39,0,370,0,0,1,0.5433281797567511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,74.0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,812,1,0,1,0.3993562532397485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,41.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,2,54,0,568,0,0,1,0.4286725801431685,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23,141.0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,930,0,0,1,0.4314258658008657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,118.0,28,2,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,1137,0,0,1,0.375197040278562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,108.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1059,0,0,0,0.4404202254202253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,285.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,987,0,0,1,0.4295862118237808,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,44.0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1,39,0,366,0,0,0,0.5211750968329912,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,5.0,11,1,1,1,0,0,0,0,1,0,1,0,0,0,0,7,0,900,0,0,0,0.4105907287157287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,114.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,809,0,0,0,0.4575394936651481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,229.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,943,0,0,0,0.4570739185907724,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,42.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,363,0,0,0,0.48383026695526704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,112.0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,154,0,1103,0,0,0,0.3668417150225661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,72.0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,861,0,0,0,0.4673856398378693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,57.0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,0,1156,0,0,0,0.4075074157793052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,9.0,16,0,0,4,1,1,0,0,0,0,0,0,0,0,0,7,0,901,0,0,0,0.5239701436130006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,40.0,26,0,0,1,1,1,0,0,0,0,0,0,0,0,0,47,0,797,0,0,1,0.4747134038800706,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,60.0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,361,0,0,0,0.4867421899889432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,30.0,20,2,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,873,0,0,0,0.4398442900768481,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
13,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,193,0,0,0,0.3522222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,121.0,21,2,0,0,0,0,0,1,0,0,1,0,0,0,0,151,0,1090,0,0,0,0.479952380952381,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,80.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49,0,686,0,0,0,0.5159615708703302,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,97.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,570,0,0,0,0.5285810927095332,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,7.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,528,0,0,0,0.4729267720231576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,61.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,334,0,0,0,0.60016835016835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,306,0,0,0,0.5138142292490117,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,89.0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,166,0,1201,0,0,0,0.4567046822010721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,465.0,27,3,0,1,0,0,0,0,0,0,0,0,0,0,1,95,0,1165,0,0,0,0.4609175740084833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,69.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,646,0,0,0,0.4270975056689342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,82.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1108,0,0,0,0.5377034374355806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,24.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,634,0,0,0,0.4207758037981919,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,155.0,30,1,0,2,0,0,0,0,0,0,0,0,0,0,2,76,0,1087,0,0,0,0.4680881122396961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8.0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,597,0,0,0,0.4861136691591236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,283,0,0,0,0.4236425834701697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,197.0,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,102,0,735,0,0,0,0.4383475019344584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,223,0,0,0,0.4645551257253385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,86.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1109,0,0,0,0.4616048644338121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,30.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,766,0,0,0,0.5800533978600017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,259.0,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,135,0,440,0,0,0,0.3742821067821067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,89.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,891,0,0,0,0.46597047231375605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,12.0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,1,33,0,725,0,0,0,0.4649712401795734,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22,38.0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,2,21,0,272,0,0,0,0.4083563955885384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,40.0,25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,41,0,766,0,0,1,0.4894328366267141,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,296.0,24,2,0,0,0,0,0,0,0,0,1,0,0,0,0,151,0,958,0,0,0,0.4513091394034021,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,15.0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,2,16,0,909,0,0,0,0.4647404216154215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,60.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,386,0,0,1,0.4767339544513456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,22.0,20,0,0,1,1,1,0,0,1,0,0,0,0,0,1,31,0,743,0,0,0,0.5248376623376622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,231.0,32,1,0,0,0,0,0,1,0,0,0,1,0,0,0,111,0,1124,0,0,0,0.44141174765006574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15.0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,793,0,0,0,0.39041553932178935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,78.0,20,0,0,1,0,0,1,0,1,0,1,0,0,0,1,38,0,896,0,0,0,0.3951940776310526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,92.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,1001,0,0,0,0.5563655029326674,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,134.0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156,0,1213,0,0,0,0.4527283744199909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,179.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,751,0,0,0,0.44987547892720303,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,173.0,26,2,0,0,0,0,0,0,0,0,1,0,0,0,1,94,0,839,0,0,0,0.4731166666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,139.0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,0,222,0,0,0,0.4733518600044023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,214.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,801,0,0,0,0.4056593298476416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16.0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,839,0,1,0,0.4871272180200752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,25.0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,991,0,0,0,0.4988448117539026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13.0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,807,0,1,0,0.5473092097028266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,205.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1507,0,0,0,0.4322320987093716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,103.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,893,0,0,0,0.4199610264494659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,323.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,742,0,0,0,0.4527014875504808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,40.0,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,788,0,0,0,0.5553530139215621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,196,0,0,0,0.5815065681444993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,117.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,561,0,0,0,0.4470622772918692,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,148.0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,136,0,829,0,0,0,0.4590022076062687,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,53.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,806,0,0,0,0.4450246689584926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,66.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,4,25,0,742,0,0,1,0.3766288291860809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,25.0,20,0,1,5,0,0,0,0,0,0,1,0,0,0,0,32,0,667,0,1,0,0.4468409521161815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,28.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,1,597,0,0,0,0.4503596346379851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,0,390,0,0,0,0.603288133435192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,19.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1007,0,0,0,0.40746571503613743,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,96.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,226,0,0,1,0.4699845089550972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,133.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,231,0,0,0,0.4765782828282828,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,274,0,0,0,0.4178691678691678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,207,0,0,0,0.3970010131712261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,163.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1013,0,0,0,0.4260856331168832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,103.0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,466,0,0,0,0.39368267391523204,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,48.0,38,2,0,3,0,0,0,0,0,0,0,0,0,0,0,43,0,445,0,0,0,0.4295861729030045,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
12,8.0,12,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,565,0,0,0,0.4946684587813621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,301.0,29,2,0,1,0,0,0,0,0,0,1,0,0,0,1,114,0,994,0,0,1,0.47099383444838,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
17,67.0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,3,22,0,1019,0,0,0,0.4696068984778659,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19,39.0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,1066,0,0,0,0.5575531017560007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,66.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,758,0,0,0,0.4868571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,30.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,723,0,0,0,0.3991360978203083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,16.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,615,0,1,0,0.5001327045969904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,88.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,535,0,0,0,0.4577457305369924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,118.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,362,0,0,0,0.5135886818495514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22.0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,1,23,0,296,0,0,0,0.4034093548727696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,84.0,29,3,0,3,0,0,0,0,0,0,0,0,0,0,1,68,0,968,0,0,0,0.452958672958673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,80.0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,328,0,0,0,0.4270403814935064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,29.0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1230,0,0,0,0.3342512728361785,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,19.0,21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,29,0,825,0,1,1,0.549860257342009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,54.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1083,0,0,0,0.5562182200856225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,299,0,0,0,0.5057531840140537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,126.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,227,0,0,0,0.5697261072261072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,162.0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,127,0,452,0,0,0,0.5600392316017315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,13.0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,2,29,0,284,0,0,0,0.4274564526382707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19.0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,2,36,0,902,0,0,0,0.48497888250363497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,26.0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0,823,0,0,0,0.44641044483637066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,90.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,792,0,0,0,0.4987197943150323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,52.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,0,777,0,0,0,0.4414309956709955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,236.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,113,0,991,0,0,0,0.4826844263876351,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26,113.0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,0,1111,0,0,1,0.5005641290369324,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,56.0,22,2,0,1,0,0,0,0,0,0,0,0,0,0,1,40,0,850,0,0,0,0.5169262153775428,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,32.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,4,34,0,434,0,0,0,0.473856072243169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,271,0,0,0,0.5066266437964551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,681,0,0,0,0.4285708065880479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,67.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,743,0,1,0,0.5373614211309523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,228.0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,507,0,0,0,0.4311554533429532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,191.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1072,0,0,0,0.4572634742471697,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,8.0,14,0,0,1,1,1,0,0,0,0,0,0,0,0,1,28,0,697,0,0,1,0.4748920017787941,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,141.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,389,0,1,0,0.3600888082505729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,511.0,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,99,0,1096,0,0,0,0.4778061626720161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,966.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,830,0,0,0,0.5582119395755762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,83.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,264,0,0,0,0.5454730576441102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,175.0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91,0,320,0,0,0,0.5770507740846723,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,78.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,0,794,0,0,0,0.4889726424777969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,131.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,272,0,0,0,0.3276554232804233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,185.0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,566,0,0,0,0.4934391534391535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,123.0,35,1,1,1,0,0,0,0,0,0,1,0,0,0,1,135,0,450,0,0,0,0.4151968864468864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,250,0,0,0,0.4693877551020407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,65.0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1259,0,0,0,0.5219192852166988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,100.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,913,0,0,0,0.4493948989195468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,419.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,1154,0,0,0,0.5083830780579661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,287,0,0,0,0.51063115628333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,135.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,997,0,0,0,0.4926918278228326,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,7.0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,809,0,1,0,0.4534772182254197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,48.0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,2,47,0,952,0,0,0,0.4846828574419249,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
27,81.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,1414,0,0,0,0.41886275886275853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,308.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1402,0,0,0,0.4005082844911742,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,32.0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,763,0,0,0,0.4344259839777081,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23,46.0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,2,41,0,759,0,0,0,0.5242371265098535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,280,0,0,0,0.4789946895210053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,34.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,566,0,0,0,0.4431342686764373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,244,0,0,0,0.4676431901431901,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,222.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,1007,0,0,0,0.4236858897662919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,64.0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,143,0,1246,0,0,0,0.4001829648216367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,58.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,251,0,0,0,0.5342740142740143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,121.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,879,0,0,0,0.4142493869766596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,824,0,0,0,0.5266165849456664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,35.0,14,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,779,0,1,0,0.4113220211624466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,132.0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,591,0,0,0,0.4908230221222347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,123.0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,0,1225,0,0,0,0.4646146555892322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,50.0,34,2,0,1,1,1,0,0,0,0,0,0,0,0,0,45,0,430,0,0,0,0.4250304797243574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,200.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,721,0,0,1,0.34292008228178433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
